flightNumber;plane;dep_date;dep_time;dep_airport_name;dep_airport_code;dep_weather_min;dep_weather_max;dep_weather_desc;dep_door;arr_date;arr_time;arr_airport_name;arr_weather_min;arr_weather_max;arr_weather_desc;arr_belt;new_dep_status;new_arr_status;time_difference;time_difference_minutes;delayed
RYR2207; BOEING 737-800 WINGLETS;13/04/18;14:40;VALENCIA;VLC;11;21;Nubosidad variable;C11;13/04/18;15:55;SEVILLA;8;17;Chubascos dispersos;5;Despego;Aterrizo;0 days 01:06:00;66;0
VLG3965; AIRBUS A320;13/04/18;14:50;VALENCIA;VLC;11;21;Nubosidad variable;E16;13/04/18;16:00;SEVILLA;8;17;Chubascos dispersos;3;Despego;Aterrizo;0 days 01:08:00;68;1
IBE8846; CANADAIR CRJ-900;13/04/18;15:05;VALENCIA;VLC;11;21;Nubosidad variable;R55;13/04/18;16:15;SEVILLA;8;17;Chubascos dispersos;6;Despego;Aterrizo;0 days 01:08:00;68;0
AEA5039; ATR-72;13/04/18;14:30;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;D59;13/04/18;16:00;MALAGA-COSTA DEL SOL;8;16;Tormentas localmente fuertes;36;Despego;Aterrizo;0 days 01:16:00;76;0
VLG3216; 32B;13/04/18;12:05;BARCELONA-EL PRAT;BCN;12;17;Lluvia;B33;13/04/18;14:25;TENERIFE NORTE;17;22;Nubosidad variable;1;Despego;Aterrizo;0 days 02:15:00;135;1
IBK6375; BOEING 737-800 WINGLETS;13/04/18;12:30;BARCELONA-EL PRAT;BCN;12;17;Lluvia;U34;13/04/18;15:00;TENERIFE NORTE;17;22;Nubosidad variable;3;Despego;Aterrizo;0 days 02:32:00;152;0
AEA5404; BOEING 737-800 WINGLETS;13/04/18;13:45;MALAGA-COSTA DEL SOL;AGP;8;16;Tormentas localmente fuertes;D46;13/04/18;15:15;TENERIFE NORTE;17;22;Nubosidad variable;4;Despego;Aterrizo;0 days 01:23:00;83;0
AEA4049; ATR-72;13/04/18;14:50;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;D63;13/04/18;16:10;ALICANTE-ELCHE;11;18;Nubosidad variable;4A;Despego;Aterrizo;0 days 01:16:00;76;1
VLG2472; 32B;13/04/18;12:45;BARCELONA-EL PRAT;BCN;12;17;Lluvia;B51;13/04/18;14:50;LANZAROTE;17;22;Nubosidad variable;2;Despego;Aterrizo;0 days 02:05:00;125;1
IBS3830; AIRBUS A321;13/04/18;12:20;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;H28;13/04/18;14:20;GRAN CANARIA;16;21;Nubosidad variable;15;Despego;Aterrizo;0 days 01:42:00;102;0
IBK5805; BOEING 737-800 WINGLETS;13/04/18;12:30;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;E78;13/04/18;14:25;GRAN CANARIA;16;21;Nubosidad variable;15;Despego;Aterrizo;0 days 01:48:00;108;1
VLG3002; 32B;13/04/18;12:20;BARCELONA-EL PRAT;BCN;12;17;Lluvia;B56;13/04/18;14:45;GRAN CANARIA;16;21;Nubosidad variable;16;Despego;Aterrizo;0 days 02:09:00;129;1
AEA2631; BOEING 737-800 WINGLETS;13/04/18;15:25;ZARAGOZA;ZAZ;8;17;Chubascos dispersos;4;13/04/18;16:40;IBIZA;13;17;Nuboso a muy nuboso;5;Despego;Aterrizo;0 days 01:03:00;63;1
IBE8269; ATR-72;13/04/18;15:25;MELILLA;MLN;12;18;Chubascos dispersos;3;13/04/18;16:15;MALAGA-COSTA DEL SOL;8;16;Tormentas localmente fuertes;31;Despego;Aterrizo;0 days 00:52:00;52;1
IBK6773; BOEING 737-800 WINGLETS;13/04/18;14:35;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;D55;13/04/18;15:55;PALMA DE MALLORCA;12;17;Lluvia;1;Despego;Aterrizo;0 days 01:11:00;71;1
AEA7300; EMBRAER ERJ-195;13/04/18;14:40;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;E70;13/04/18;15:50;VIGO;6;15;Chubascos dispersos;2;Despego;Aterrizo;0 days 01:11:00;71;1
AEA7153; EMBRAER ERJ-195;13/04/18;14:45;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;E83;13/04/18;15:45;BILBAO;7;17;Lluvia moderada;5;Despego;Aterrizo;0 days 00:55:00;55;1
IBS9527; AIRBUS A320;13/04/18;15:05;VIGO;VGO;6;15;Chubascos dispersos;3;13/04/18;16:55;PALMA DE MALLORCA;12;17;Lluvia;12;Despego;Aterrizo;0 days 01:38:00;98;0
IBE0439; 32A;13/04/18;14:45;BILBAO;BIO;7;17;Lluvia moderada;6;13/04/18;15:50;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Chubascos dispersos;16;Despego;Aterrizo;0 days 00:57:00;57;1
RYR8147; BOEING 737-800 WINGLETS;13/04/18;15:25;IBIZA;IBZ;13;17;Nuboso a muy nuboso;7;13/04/18;16:50;MALAGA-COSTA DEL SOL;8;16;Tormentas localmente fuertes;41;Despego;Aterrizo;0 days 01:10:00;70;0
IBS3983; AIRBUS A320;13/04/18;15:15;ASTURIAS;OVD;8;14;Lluvia;7;13/04/18;16:20;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Chubascos dispersos;18;Despego;Aterrizo;0 days 00:59:00;59;0
IBB365; ATR-72;13/04/18;14:20;GRAN CANARIA;LPA;16;21;Nubosidad variable;A05;13/04/18;15:15;EL HIERRO;14;17;Chubascos dispersos;1;Despego;Aterrizo;0 days 00:58:00;58;0
AEA9449; ATR-72;13/04/18;14:40;GRAN CANARIA;LPA;16;21;Nubosidad variable;A07;13/04/18;15:25;LANZAROTE;17;22;Nubosidad variable;C1;Despego;Aterrizo;0 days 00:50:00;50;1
RYR8539; BOEING 737-800 WINGLETS;13/04/18;15:35;SANTIAGO;SCQ;10;15;Chubascos dispersos;8;13/04/18;17:10;ALICANTE-ELCHE;11;18;Nubosidad variable;8B;Despego;Aterrizo;0 days 01:15:00;75;0
AEA9418; ATR-72;13/04/18;14:30;TENERIFE NORTE;TFN;17;22;Nubosidad variable;1;13/04/18;15:00;GRAN CANARIA;16;21;Nubosidad variable;12;Despego;Aterrizo;0 days 00:35:00;35;1
IBB631; ATR-42/72;13/04/18;15:00;TENERIFE NORTE;TFN;17;22;Nubosidad variable;2;13/04/18;15:30;LA PALMA;16;21;Nubosidad variable;4;Despego;Aterrizo;0 days 00:29:00;29;1
IBB160; BOMBARDIER CRJ-1000;13/04/18;15:00;TENERIFE NORTE;TFN;17;22;Nubosidad variable;4A;13/04/18;15:30;GRAN CANARIA;16;21;Nubosidad variable;12;Despego;Aterrizo;0 days 00:43:00;43;1
AEA9465; ATR-72;13/04/18;15:10;TENERIFE NORTE;TFN;17;22;Nubosidad variable;3;13/04/18;15:45;LA PALMA;16;21;Nubosidad variable;2;Despego;Aterrizo;0 days 00:39:00;39;0
RYR7401; BOEING 737-800 WINGLETS;13/04/18;15:25;VALENCIA;VLC;11;21;Nubosidad variable;R52;13/04/18;16:35;MENORCA;12;17;Lluvia débil;4;Despego;Aterrizo;0 days 01:03:00;63;0
VLG2124; 32B;13/04/18;14:30;MALAGA-COSTA DEL SOL;AGP;8;16;Tormentas localmente fuertes;D66;13/04/18;16:05;BARCELONA-EL PRAT;12;17;Lluvia;2;Despego;Aterrizo;0 days 01:24:00;84;1
IBB511; ATR-42/72;13/04/18;14:30;LANZAROTE;ACE;17;22;Nubosidad variable;P4;13/04/18;15:15;GRAN CANARIA;16;21;Nubosidad variable;13;Despego;Aterrizo;0 days 00:43:00;43;1
IBB213; ATR-42/72;13/04/18;14:50;FUERTEVENTURA;FUE;16;22;Nubosidad variable;12;13/04/18;15:30;GRAN CANARIA;16;21;Nubosidad variable;11;Despego;Aterrizo;0 days 00:35:00;35;0
IBB630; ATR-42/72;13/04/18;15:00;LA PALMA;SPC;16;21;Nubosidad variable;6;13/04/18;15:30;TENERIFE NORTE;17;22;Nubosidad variable;1;Despego;Aterrizo;0 days 00:36:00;36;0
RYR6578; BOEING 737-800 WINGLETS;13/04/18;14:30;BARCELONA-EL PRAT;BCN;12;17;Lluvia;R09;13/04/18;15:30;PALMA DE MALLORCA;12;17;Lluvia;19;Despego;Aterrizo;0 days 01:01:00;61;1
CNF653; ATR-72;13/04/18;14:55;GRAN CANARIA;LPA;16;21;Nubosidad variable;A13;13/04/18;15:25;TENERIFE NORTE;17;22;Nubosidad variable;2;Despego;Aterrizo;0 days 00:31:00;31;1
VLG1298; AIRBUS A320;13/04/18;15:05;A CORUÑA;LCG;10;15;Chubascos dispersos;3;13/04/18;16:30;SEVILLA;8;17;Chubascos dispersos;3;Despego;Aterrizo;0 days 01:12:00;72;0
VLG3978; AIRBUS A320;13/04/18;16:00;PALMA DE MALLORCA;PMI;12;17;Lluvia;D90;13/04/18;17:10;ZARAGOZA;8;17;Chubascos dispersos;2;Despego;Aterrizo;0 days 00:58:00;58;0
VLG2287; 32A;13/04/18;14:45;JEREZ DE LA FRONTERA;XRY;5;15;Chubascos dispersos;2;13/04/18;16:25;BARCELONA-EL PRAT;12;17;Lluvia;8;Despego;Aterrizo;0 days 01:33:00;93;1
RYR6320; BOEING 737-800 WINGLETS;13/04/18;15:20;BARCELONA-EL PRAT;BCN;12;17;Lluvia;U37;13/04/18;16:50;VALLADOLID;5;11;Chubascos dispersos;2;Despego;Aterrizo;0 days 01:21:00;81;1
IBB664; ATR-72;13/04/18;15:20;EL HIERRO;VDE;14;17;Chubascos dispersos;2;13/04/18;16:00;TENERIFE NORTE;17;22;Nubosidad variable;1;Despego;Aterrizo;0 days 00:37:00;37;0
VOE3925; BOEING 717;13/04/18;15:40;ASTURIAS;OVD;8;14;Lluvia;4;13/04/18;17:10;MALAGA-COSTA DEL SOL;8;16;Tormentas localmente fuertes;40;Despego;Aterrizo;0 days 01:20:00;80;0
IBS3943; AIRBUS A321;13/04/18;11:15;TENERIFE NORTE;TFN;17;22;Nubosidad variable;11;13/04/18;15:00;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Chubascos dispersos;16;Despego;Aterrizo;0 days 03:54:00;234;1
VLG1435; AIRBUS A320;13/04/18;15:50;BILBAO;BIO;7;17;Lluvia moderada;5;13/04/18;17:00;BARCELONA-EL PRAT;12;17;Lluvia;8;Despego;Aterrizo;0 days 01:04:00;64;0
ANE8612; CANADAIR CRJ-200;13/04/18;16:15;PALMA DE MALLORCA;PMI;12;17;Lluvia;B30;13/04/18;17:20;ALICANTE-ELCHE;11;18;Nubosidad variable;4B;Despego;Aterrizo;0 days 00:51:00;51;0
AEA6071; BOEING 737-800 WINGLETS;13/04/18;15:10;BARCELONA-EL PRAT;BCN;12;17;Lluvia;B44;13/04/18;15:55;PALMA DE MALLORCA;12;17;Lluvia;15;Despego;Aterrizo;0 days 00:47:00;47;1
VLG2123; 32A;13/04/18;15:10;BARCELONA-EL PRAT;BCN;12;17;Lluvia;B52;13/04/18;16:50;MALAGA-COSTA DEL SOL;8;16;Tormentas localmente fuertes;35;Despego;Aterrizo;0 days 01:39:00;99;1
IBE1515; AIRBUS A320;13/04/18;15:15;BARCELONA-EL PRAT;BCN;12;17;Lluvia;A02;13/04/18;16:40;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Chubascos dispersos;14;Despego;Aterrizo;0 days 01:13:00;73;1
IBE1515S; AIRBUS A320;13/04/18;15:15;BARCELONA-EL PRAT;BCN;12;17;Lluvia;A02;13/04/18;16:40;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Chubascos dispersos;14;Despego;Aterrizo;0 days 01:13:00;73;1
RYR8841; BOEING 737-800 WINGLETS;13/04/18;15:15;BARCELONA-EL PRAT;BCN;12;17;Lluvia;S20;13/04/18;16:25;IBIZA;13;17;Nuboso a muy nuboso;4;Despego;Aterrizo;0 days 01:08:00;68;1
IBB420; ATR-42/72;13/04/18;15:15;TENERIFE NORTE;TFN;17;22;Nubosidad variable;4;13/04/18;16:05;FUERTEVENTURA;16;22;Nubosidad variable;14;Despego;Aterrizo;0 days 00:51:00;51;1
IBB172; ATR-42/72;13/04/18;15:30;TENERIFE NORTE;TFN;17;22;Nubosidad variable;4A;13/04/18;16:00;GRAN CANARIA;16;21;Nubosidad variable;11;Despego;Aterrizo;0 days 00:42:00;42;1
VLG2221; AIRBUS A320;13/04/18;15:35;SEVILLA;SVQ;8;17;Chubascos dispersos;4;13/04/18;17:10;BARCELONA-EL PRAT;12;17;Lluvia;6;Despego;Aterrizo;0 days 01:32:00;92;1
VOE3529; BOEING 717;13/04/18;16:00;SEVILLA;SVQ;8;17;Chubascos dispersos;8;13/04/18;17:25;BILBAO;7;17;Lluvia moderada;1;Despego;Aterrizo;0 days 01:15:00;75;0
RYR1283; BOEING 737-800 WINGLETS;13/04/18;14:50;BARCELONA-EL PRAT;BCN;12;17;Lluvia;R11;13/04/18;16:45;JEREZ DE LA FRONTERA;5;15;Chubascos dispersos;3;Despego;Aterrizo;0 days 02:00:00;120;1
IBE0404; AIRBUS A319;13/04/18;15:45;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;K68;13/04/18;17:00;JEREZ DE LA FRONTERA;5;15;Chubascos dispersos;2;Despego;Aterrizo;0 days 01:08:00;68;0
EVE1119; 32A;13/04/18;15:25;ALICANTE-ELCHE;ALC;11;18;Nubosidad variable;C41;13/04/18;16:55;SANTIAGO;10;15;Chubascos dispersos;2;Despego;Aterrizo;0 days 01:34:00;94;0
VLG3936; 32A;13/04/18;16:00;ALICANTE-ELCHE;ALC;11;18;Nubosidad variable;B29;13/04/18;17:00;PALMA DE MALLORCA;12;17;Lluvia;15;Despego;Aterrizo;0 days 00:50:00;50;1
AEA4014; ATR-72;13/04/18;16:15;VALENCIA;VLC;11;21;Nubosidad variable;R55;13/04/18;17:15;PALMA DE MALLORCA;12;17;Lluvia;16;Despego;Aterrizo;0 days 01:01:00;61;0
IBB518; ATR-72;13/04/18;14:40;GRAN CANARIA;LPA;16;21;Nubosidad variable;A11;13/04/18;15:25;LANZAROTE;17;22;Nubosidad variable;C2;Despego;Aterrizo;0 days 00:54:00;54;1
IBB214; ATR-72;13/04/18;15:00;GRAN CANARIA;LPA;16;21;Nubosidad variable;A09;13/04/18;15:40;FUERTEVENTURA;16;22;Nubosidad variable;13;Despego;Aterrizo;0 days 00:36:00;36;1
IBB135; ATR-72;13/04/18;15:00;GRAN CANARIA;LPA;16;21;Nubosidad variable;A05;13/04/18;15:30;TENERIFE NORTE;17;22;Nubosidad variable;2;Despego;Aterrizo;0 days 00:28:00;28;1
AEA5005; ATR-72;13/04/18;16:35;MALAGA-COSTA DEL SOL;AGP;8;16;Tormentas localmente fuertes;D43;13/04/18;17:20;MELILLA;12;18;Chubascos dispersos;2;Despego;Aterrizo;0 days 00:44:00;44;0
IBE0534; AIRBUS A319;13/04/18;15:45;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;H21;13/04/18;17:00;VIGO;6;15;Chubascos dispersos;2;Despego;Aterrizo;0 days 01:08:00;68;0
IBE0438; AIRBUS A321;13/04/18;15:45;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;H22;13/04/18;16:50;BILBAO;7;17;Lluvia moderada;4;Despego;Aterrizo;0 days 00:57:00;57;0
IBE0476; AIRBUS A319;13/04/18;15:45;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;H27;13/04/18;16:55;ASTURIAS;8;14;Lluvia;3;Despego;Aterrizo;0 days 01:06:00;66;1
IBE0556; AIRBUS A319;13/04/18;15:55;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;H28;13/04/18;17:05;SANTANDER-SEVE BALLESTEROS;8;15;Lluvia;2;Despego;Aterrizo;0 days 00:56:00;56;0
VLG1590; AIRBUS A320;13/04/18;16:00;BARCELONA-EL PRAT;BCN;12;17;Lluvia;B39;13/04/18;17:20;SANTANDER-SEVE BALLESTEROS;8;15;Lluvia;1;Despego;Aterrizo;0 days 01:12:00;72;0
AAL8578; CANADAIR CRJ-900;13/04/18;16:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;M45;13/04/18;17:05;ALICANTE-ELCHE;11;18;Nubosidad variable;4A;Despego;Aterrizo;0 days 00:51:00;51;0
CNF453; ATR-72;13/04/18;15:20;LA PALMA;SPC;16;21;Nubosidad variable;9;13/04/18;15:50;TENERIFE NORTE;17;22;Nubosidad variable;2;Despego;Aterrizo;0 days 00:37:00;37;0
IBE8592; BOMBARDIER CRJ-1000;13/04/18;16:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;K94;13/04/18;17:10;ALMERIA;8;17;Chubascos dispersos;1;Despego;Aterrizo;0 days 01:06:00;66;0
IBE8972; CANADAIR CRJ-900;13/04/18;16:10;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;K92;13/04/18;17:10;VALENCIA;11;21;Nubosidad variable;5;Despego;Aterrizo;0 days 00:59:00;59;1
AAL8616; CANADAIR CRJ-900;13/04/18;16:10;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;K92;13/04/18;17:10;VALENCIA;11;21;Nubosidad variable;5;Despego;Aterrizo;0 days 00:59:00;59;1
VLG1677; AIRBUS A320;13/04/18;13:40;SANTIAGO;SCQ;10;15;Chubascos dispersos;3;13/04/18;15:20;BARCELONA-EL PRAT;12;17;Lluvia;8;Despego;Aterrizo;0 days 01:43:00;103;0
VLG9754; AIRBUS A320;13/04/18;14:30;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;J46;13/04/18;15:45;BARCELONA-EL PRAT;12;17;Lluvia;15;Despego;Aterrizo;0 days 01:10:00;70;0
AEA4531; ATR-72;13/04/18;16:25;PALMA DE MALLORCA;PMI;12;17;Lluvia;B32;13/04/18;17:05;MENORCA;12;17;Lluvia débil;6;Despego;Aterrizo;0 days 00:40:00;40;0
IBB117; ATR-72;13/04/18;15:30;GRAN CANARIA;LPA;16;21;Nubosidad variable;A11;13/04/18;15:55;TENERIFE NORTE;17;22;Nubosidad variable;3;Despego;Aterrizo;0 days 00:31:00;31;1
LAV5214; BOEING 737-400;13/04/18;14:10;SANTIAGO;SCQ;10;15;Chubascos dispersos;15;13/04/18;16:10;TENERIFE NORTE;17;22;Nubosidad variable;4;Despego;Aterrizo;0 days 01:31:00;91;0
IBS3952; 32A;13/04/18;16:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Chubascos dispersos;H16;13/04/18;17:05;SEVILLA;8;17;Chubascos dispersos;1;Despego;Aterrizo;0 days 00:54:00;54;0
IBE8224; CANADAIR CRJ-200;13/04/18;21:00;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Abertura de claros;K84;13/04/18;21:50;LOGROÑO - AGONCILLO;5;14;Nubosidad variable;1;Despego;Aterrizo;0 days 00:47:00;47;0
IBE8526; BOMBARDIER CRJ-1000;13/04/18;22:15;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Abertura de claros;K94;13/04/18;23:10;PAMPLONA;5;15;Chubascos dispersos; - ;Despego;Aterrizo;0 days 01:00:00;60;0
IBE8323; ATR-72;13/04/18;21:15;SAN SEBASTIAN;EAS;9;15;Chubascos dispersos;2;13/04/18;22:35;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Abertura de claros;19;Despego;Aterrizo;0 days 01:16:00;76;1
IBE0521; AIRBUS A320;13/04/18;21:35;A CORUÑA;LCG;10;15;Nubosidad variable;4;13/04/18;22:50;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Abertura de claros;12;Despego;Aterrizo;0 days 01:10:00;70;1
IBE8456; CANADAIR CRJ-900;13/04/18;21:25;VALENCIA;VLC;11;21;Nubosidad variable;R55;13/04/18;22:35;MALAGA-COSTA DEL SOL;8;16;Nubosidad variable;37;Despego;Aterrizo;0 days 01:03:00;63;0
AEA4012; EMBRAER ERJ-195;13/04/18;21:50;VALENCIA;VLC;11;21;Nubosidad variable;R52;13/04/18;22:45;PALMA DE MALLORCA;12;17;Lluvia moderada;14;Despego;Aterrizo;0 days 00:41:00;41;0
VLG1437; AIRBUS A320;13/04/18;21:30;BILBAO;BIO;7;17;Chubascos dispersos;1;13/04/18;22:35;BARCELONA-EL PRAT;12;17;Lluvia débil;8;Despego;Aterrizo;0 days 00:58:00;58;1
VLG2506; AIRBUS A320;13/04/18;19:40;BILBAO;BIO;7;17;Chubascos dispersos;3;13/04/18;21:00;SEVILLA;8;17;Abertura de claros;4;Despego;Aterrizo;0 days 01:17:00;77;1
IBE0481; AIRBUS A321;13/04/18;21:35;ASTURIAS;OVD;8;14;Chubascos dispersos;8;13/04/18;22:45;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Abertura de claros;15;Despego;Aterrizo;0 days 01:03:00;63;0
IBE0559; AIRBUS A319;13/04/18;21:40;SANTANDER-SEVE BALLESTEROS;SDR;8;15;Chubascos dispersos;2;13/04/18;22:40;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Abertura de claros;10;Despego;Aterrizo;0 days 01:01:00;61;1
VLG1673; AIRBUS A320;13/04/18;21:15;SANTIAGO;SCQ;10;15;Nubosidad variable;3;13/04/18;22:55;BARCELONA-EL PRAT;12;17;Lluvia débil;8;Despego;Aterrizo;0 days 01:34:00;94;1
IBE8359; CANADAIR CRJ-200;13/04/18;21:25;SANTIAGO;SCQ;10;15;Nubosidad variable;5;13/04/18;22:25;BILBAO;7;17;Chubascos dispersos;1;Despego;Aterrizo;0 days 00:50:00;50;0
IBE8324; ATR-72;13/04/18;20:05;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Abertura de claros;K84;13/04/18;21:20;SAN SEBASTIAN;9;15;Chubascos dispersos;1;Despego;Aterrizo;0 days 01:13:00;73;1
IBE8600; BOMBARDIER CRJ-1000;13/04/18;21:15;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Abertura de claros;K96;13/04/18;22:25;ALMERIA;8;17;Nubosidad variable;1;Despego;Aterrizo;0 days 01:04:00;64;1
AEA7231; EMBRAER ERJ-195;13/04/18;21:25;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Abertura de claros;E70;13/04/18;22:40;A CORUÑA;10;15;Nubosidad variable;1;Despego;Aterrizo;0 days 01:13:00;73;0
VLG3975; 32A;13/04/18;21:30;IBIZA;IBZ;13;17;Chubascos dispersos;6;13/04/18;23:00;BILBAO;7;17;Chubascos dispersos;3;Despego;Aterrizo;0 days 01:09:00;69;1
AEA6028; BOEING 737-800 WINGLETS;13/04/18;21:35;IBIZA;IBZ;13;17;Chubascos dispersos;12;13/04/18;22:45;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Abertura de claros;14;Despego;Aterrizo;0 days 01:02:00;62;0
RYR7210; BOEING 737-800 WINGLETS;13/04/18;22:35;IBIZA;IBZ;13;17;Chubascos dispersos;12;13/04/18;23:20;VALENCIA;11;21;Nubosidad variable;6;Despego;Aterrizo;0 days 00:32:00;32;0
VLG3917; 32A;13/04/18;21:00;PALMA DE MALLORCA;PMI;12;17;Lluvia moderada;D82;13/04/18;21:55;BARCELONA-EL PRAT;12;17;Lluvia débil;7;Despego;Aterrizo;0 days 00:50:00;50;1
RYR6369; BOEING 737-800 WINGLETS;13/04/18;21:05;PALMA DE MALLORCA;PMI;12;17;Lluvia moderada;D90;13/04/18;22:00;BARCELONA-EL PRAT;12;17;Lluvia débil;25;Despego;Aterrizo;0 days 00:45:00;45;1
IBS3921; AIRBUS A321;13/04/18;21:25;PALMA DE MALLORCA;PMI;12;17;Lluvia moderada;D94;13/04/18;22:50;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Abertura de claros;11;Despego;Aterrizo;0 days 01:03:00;63;1
IBB424; ATR-42/72;13/04/18;20:30;TENERIFE NORTE;TFN;17;22;Nubosidad variable;2;13/04/18;21:20;FUERTEVENTURA;16;22;Cubierto de nubes altas y medias;13;Despego;Aterrizo;0 days 00:49:00;49;0
IBB486; ATR-42/72;13/04/18;20:35;TENERIFE NORTE;TFN;17;22;Nubosidad variable;3;13/04/18;21:25;LANZAROTE;17;22;Cubierto de nubes altas y medias;C2;Despego;Aterrizo;0 days 00:49:00;49;1
IBB192; ATR-72;13/04/18;21:00;TENERIFE NORTE;TFN;17;22;Nubosidad variable;4B;13/04/18;21:30;GRAN CANARIA;16;21;Cubierto de nubes altas y medias;12;Despego;Aterrizo;0 days 00:29:00;29;0
AEA9422; BOEING 737-800 WINGLETS;13/04/18;21:30;TENERIFE NORTE;TFN;17;22;Nubosidad variable;11;13/04/18;22:10;GRAN CANARIA;16;21;Cubierto de nubes altas y medias;13;Despego;Aterrizo;0 days 00:39:00;39;0
IBB122; ATR-72;13/04/18;21:30;TENERIFE NORTE;TFN;17;22;Nubosidad variable;1;13/04/18;22:00;GRAN CANARIA;16;21;Cubierto de nubes altas y medias;11;Despego;Aterrizo;0 days 00:34:00;34;0
IBE0406; AIRBUS A320;13/04/18;21:40;MADRID-BARAJAS ADOLFO SUÁREZ;MAD;6;14;Abertura de claros;J58;13/04/18;22:55;JEREZ DE LA FRONTERA;5;15;Abertura de claros;2;Despego;Aterrizo;0 days 01:02:00;62;0
IBE8643; BOMBARDIER CRJ-1000;13/04/18;21:15;GRANADA-JAÉN F.G.L.;GRX;5;17;Abertura de claros;1;13/04/18;22:20;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Abertura de claros;19;Despego;Aterrizo;0 days 00:55:00;55;0
VLG2619; 32A;13/04/18;21:25;GRANADA-JAÉN F.G.L.;GRX;5;17;Abertura de claros;2;13/04/18;22:45;BILBAO;7;17;Chubascos dispersos;4;Despego;Aterrizo;0 days 01:21:00;81;0
IBE8827; BOMBARDIER CRJ-1000;13/04/18;21:40;MALAGA-COSTA DEL SOL;AGP;8;16;Nubosidad variable;D61;13/04/18;22:55;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Abertura de claros;19;Despego;Aterrizo;0 days 01:06:00;66;0
IBK6373; BOEING 737-800 WINGLETS;13/04/18;18:35;MALAGA-COSTA DEL SOL;AGP;8;16;Nubosidad variable;D45;13/04/18;20:10;TENERIFE SUR;17;22;Nubosidad variable;A4;Despego;Aterrizo;0 days 01:24:00;84;1
IBB125; ATR-72;13/04/18;21:15;GRAN CANARIA;LPA;16;21;Cubierto de nubes altas y medias;A07;13/04/18;21:55;TENERIFE SUR;17;22;Nubosidad variable;A5;Despego;Aterrizo;0 days 00:33:00;33;0
IBE2217; ATR-72;13/04/18;21:15;GRAN CANARIA;LPA;16;21;Cubierto de nubes altas y medias;A07;13/04/18;21:55;TENERIFE SUR;17;22;Nubosidad variable;A5;Despego;Aterrizo;0 days 00:33:00;33;0
IBE2101; AIRBUS A320;13/04/18;21:00;BARCELONA-EL PRAT;BCN;12;17;Lluvia débil;A02;13/04/18;22:25;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Abertura de claros;14;Despego;Aterrizo;0 days 01:14:00;74;1
VLG9771; AIRBUS A320;13/04/18;21:00;BARCELONA-EL PRAT;BCN;12;17;Lluvia débil;A02;13/04/18;22:25;MADRID-BARAJAS ADOLFO SUÁREZ;6;14;Abertura de claros;14;Despego;Aterrizo;0 days 01:14:00;74;1
